classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,9.49,9.99,0.5,181.7201738,37.05601753,202.8139105,100.1708533,-121.0122598,490.1482604,-36.26326054,7.517872991,0,0,-0.194195319,0.004528071,0.508900227,0.157279333,688.3119902,237.3808482,136.7372702,28.21244424,-26.52849041,-42.08384781,-23.00586113,8.078002056,0.311104954,-9.398234445,-16.04358466,-1.516145983,-5.85918786,11.79031046,6.663008649,2.847494308,2.749070272,3.798110336,3.841937598,2.28624585,2.07294981,2.336185334,1.36399693,1.439592021,2.197964793,2.458122814,34.92433892
FP,10.44,10.94,0.5,174.0814841,4.649824226,180.2127246,174.7848688,-13.60565466,0.702422311,-14.00561481,0.289240704,0.42,0,-0.064476837,0.000128822,0.508900227,0.160740056,708.6273032,267.1089839,162.281242,55.59922147,21.85129939,5.061132974,-17.93402996,-28.8321748,-43.13951395,-17.62976964,16.37209359,33.1916275,-2.565583616,2.140025159,1.257563373,1.133200734,0.966833327,1.483361927,1.454614231,1.358156242,1.08585774,1.192492065,0.894099791,0.947963603,0.990645128,0.979493377,24.68730372
NFP,11.84,12.34,0.5,233.8631271,19.56026846,255.6380124,205.6078074,-124.5830205,58.27397674,-158.70687,3.309575261,0,0,-0.245560139,0.025880588,0.564950231,0.216587758,823.7124822,229.8420233,76.2301778,40.07583019,-13.92811247,-16.07032126,-29.17753123,-43.38999384,-55.30171385,-28.35779315,-11.23784883,-9.062514839,-21.50325693,11.14617471,10.31287499,6.641677989,6.866237198,4.251743515,3.22261624,2.846505361,2.451754707,1.479723851,1.723943193,1.765400198,3.093005596,2.164244529,124.8386472
NFP,11.94,12.44,0.5,219.8556526,28.88879245,252.3910043,174.0598931,-188.2907742,63.63718385,-161.3262499,3.665542624,0,0,-0.387030451,0.019225405,0.551445261,0.200945431,817.2948183,217.2708552,69.83609666,57.15834263,5.150939665,-10.50807522,-30.40358359,-42.27441758,-53.52329771,-25.21579513,-5.037372477,-0.14631607,-15.31183342,11.5262112,10.16775947,7.265683297,7.420543119,5.174362234,2.94833594,2.456018654,2.633487099,1.68422085,1.657307659,1.728208596,3.160203513,2.126896571,106.5400496
NFP,12.59,13.09,0.5,176.5005729,7.915790689,187.4982079,170.6264014,-24.25807469,20.56584734,-52.15158585,2.162160901,0.15,0,-0.055271725,0.000739107,0.508900227,0.146516191,675.7553728,184.4376743,99.88015129,61.23854844,30.41139428,-2.316217549,-20.56677208,-23.59571502,-32.33274353,-14.11417718,-0.432746938,9.5440706,-3.315728281,12.264577,9.061141316,5.092798868,3.167934083,2.296622025,2.337228604,3.746435629,1.934387038,1.55891693,1.267009778,1.283579762,1.223017129,1.495277656,112.5418723
NFP,13.22,13.72,0.5,181.816116,10.41055511,197.300663,172.3158509,-23.67680781,35.55064038,-52.39517932,2.951352929,0.12,0,-0.188429982,0.001971743,0.508900227,0.155273118,622.3731275,202.3619882,149.2807462,60.55413713,11.58409545,-16.90319711,-30.48443088,-15.16035769,-18.6468752,-12.6437277,-8.603405941,-2.638565389,-17.27019699,11.40444737,6.572727623,4.21121316,3.383452454,3.672308276,4.0726081,2.961705928,2.208785819,2.403397092,1.96609789,1.909220913,1.783131329,1.357298016,72.27313167
NFP,14.03,14.19,0.16,169.1127711,14.83248042,182.7227205,174.924589,109.6017222,12.78823224,49.65396981,1.970780202,0.23,0.68,-0.068611636,4.55E-06,0.175566893,0.048321081,621.9552087,194.1940643,133.3069921,58.62317814,22.58805194,-9.579324709,-27.03322417,-21.78785134,-24.27152586,-1.517265552,13.5611554,15.85707193,-13.28357338,19.67142067,10.05763705,4.038983571,3.508185368,2.523563868,2.842446698,3.624605166,2.882074034,2.566306784,2.295741181,2.907341597,2.247301713,1.419753794,40.24739982
NFP,14.87,15.21,0.34,169.8622729,7.860302812,178.4205913,166.0991551,-40.96268216,5.307449717,-43.61079739,1.343847752,0.68,0.1,0.008590805,5.42E-05,0.351122449,0.096716104,641.7568733,196.0410926,123.2069948,66.45313967,27.17984021,-10.92074571,-14.13266695,-8.323252575,-34.14339723,-21.0555015,6.428474338,23.18296497,4.278346183,7.384248315,6.981790811,6.184593316,5.0576202,6.012962965,2.743964363,1.811570939,2.734166861,2.144286978,2.017083537,1.884014183,2.196188814,2.07731008,49.07000858
NFP,15.41,15.91,0.5,179.1033738,11.79313897,196.0600257,167.3359355,-30.98331157,64.49057964,-36.59067525,3.501060218,0,0,0.51807824,0.02016463,0.898844012,0.173205854,728.4923061,199.9992913,115.2418168,69.4906815,2.422722491,-0.714877638,-14.1878737,-31.76071403,-42.7108099,-15.98035252,3.683936986,7.423229127,-4.885752315,10.97209731,8.381671914,4.924584133,4.287845279,3.949331342,3.196827217,1.891279188,3.006256898,2.457974749,1.663920199,1.715410429,2.02588146,1.973918577,102.87651
NFP,15.51,16.01,0.5,173.8633404,11.39730595,187.0728022,165.1767455,-16.44388171,41.27674659,-69.8465927,2.770884869,0,0,0.516998581,0.032254953,0.901489304,0.186060236,751.5234547,209.4955375,109.3378672,60.0048968,-3.004226646,0.953644683,-12.55212093,-32.93743016,-45.70920209,-12.55958316,13.80108762,14.39149561,-1.228587608,11.78118806,9.248724014,4.50648506,5.246076111,4.489473914,3.029106879,1.887841366,3.001565013,2.259003829,1.975936556,2.001464535,2.252228554,1.928333641,115.2932333
NFP,15.61,16.11,0.5,169.9834049,8.772157144,182.3436614,165.1767455,-6.588309012,30.02426028,-26.29381996,2.776953305,0,0,0.100144665,0.037842785,0.820018179,0.184587103,749.9435299,188.8200511,105.6504954,61.1917409,-16.29872695,12.44115655,-11.99126667,-34.45280685,-39.06371136,-9.564917327,17.41088138,14.34042659,3.817035527,11.4292757,10.86241632,4.6807907,5.281205712,4.095089312,3.26238295,1.998831943,2.556465775,2.704050088,2.032147207,2.015990444,2.270378474,1.683710621,110.9299502
NFP,15.71,16.21,0.5,171.6079588,8.704982808,182.3436614,165.1767455,1.145646765,38.63694879,-55.08147825,2.770359252,0,0,-0.170447533,0.036109968,0.882413102,0.190577646,755.987537,209.4781402,117.2223787,59.2211375,-7.703439172,10.68039019,-13.46608867,-36.25837647,-40.70308855,-9.501017423,18.39209975,15.93662792,-0.638380692,11.23786576,9.684153204,4.603597055,4.988362582,4.405482628,3.084692215,1.975130219,2.578145906,2.660654244,2.025111521,1.896885585,2.232269928,1.881532436,133.7551631
NFP,16.44,16.86,0.42,171.9885806,14.95973017,187.2005861,141.8367481,-93.5385656,73.68887695,-55.93602294,2.239549406,0.14,0.12,-0.279499355,0.001161107,0.431122449,0.129819827,713.3946097,180.4816015,92.35761043,42.34496763,-21.05115472,-11.96539055,-1.82286443,-4.653377596,-12.6108709,2.236615667,8.937023022,13.06460352,1.431959267,15.50338167,12.56882245,5.275774024,6.897146616,3.280487274,3.957105826,3.12035735,1.847087891,2.889715973,2.692757289,1.611535025,2.854620802,1.377693013,96.87254241
NFP,16.98,17.18,0.2,160.1868189,8.854830955,171.1491517,164.9163836,-47.56590842,1.042128541,-36.61651487,0.627155007,0.12,1.1,-0.00553383,0.000316111,0.215566893,0.066499264,724.5392494,264.732969,136.2787605,-6.438994832,-57.54167526,-53.95024277,-24.54338243,5.30536091,-5.841184472,-8.009250961,-6.734005652,17.27364649,17.92561873,13.28208006,6.335405967,4.026467434,5.812775113,3.722863313,2.877203101,1.46198744,2.20480777,2.143293368,3.099673285,2.294961307,2.104144118,2.163340852,40.88281135
FP,18.28,18.71,0.43,143.6255615,33.40743423,167.2552776,85.96294266,225.0945368,383.8448673,-34.99686606,2.877593584,1.1,0.12,-0.153798953,0.001142483,0.440011338,0.146769468,837.3640778,278.6904327,67.70597467,-13.1646489,11.90865591,5.835476984,-31.37119702,-51.68515422,-46.76917484,-4.631607,22.57340095,37.89489571,9.00017156,14.30564303,6.316764563,2.957017724,2.615227413,1.325165695,1.311401298,2.41163438,2.525949193,1.63759153,1.77165925,1.865804359,1.435477243,1.34077662,20.60635294
NFP,19.13,19.63,0.5,210.2900417,33.21943939,254.1522979,168.5389925,-161.6372327,265.8156351,-56.3112387,5.121648557,0,0,-0.360073526,0.005725336,0.508900227,0.165023564,735.5421183,162.6875527,76.73625559,72.44211607,6.759342728,6.215252505,-23.3571719,-31.05768073,-32.54542755,-17.8390944,-9.915129021,-6.473611022,-18.88116357,13.85087889,11.51272262,5.006457183,6.831790449,4.894035975,3.877592052,1.806537766,3.023209675,2.473558657,1.776827095,1.843513376,1.651916189,1.973940326,118.9741537
NFP,20.61,20.71,0.1,155.9871279,19.7804594,177.194252,172.9950709,-130.7659176,0.663328591,-150.054253,1.28784397,0.18,0.16,-0.048967987,2.40E-05,0.116746032,0.036888993,759.8479956,251.2538314,149.2675161,67.28278823,-44.56886352,-74.72945343,-31.48258653,-1.092239963,-3.207922774,19.41662719,23.71314424,22.25556699,4.035116563,11.18230623,3.721393105,3.864294153,3.071225174,4.173088963,4.417611297,2.553034719,2.753984196,1.998372901,2.182690393,3.138777085,3.080802437,2.538410569,30.80568711
NFP,20.87,20.99,0.12,151.3333436,13.86121238,166.7200282,162.8830253,25.05448721,1.733667628,30.50983418,0.807401904,0.16,0.12,-0.011869203,5.54E-07,0.136950113,0.037444103,617.638575,213.0875333,163.7920686,58.31347042,5.135324778,-0.206795206,-3.43782743,-9.72695968,-40.52259804,-36.39091664,-24.61029778,11.73114292,9.287332804,2.544690689,1.779115306,2.599604848,2.34126266,3.06822641,2.545440164,1.775666297,1.868660436,2.311868533,2.358278533,2.465064657,1.827264148,2.329207014,32.46127907
NFP,21.96,22.2,0.24,179.361283,11.57172093,192.4487908,179.7601534,-49.81888401,5.978490427,-45.736601,1.644333164,0.26,0.15,-0.018864783,0.000532574,0.253344671,0.074877966,651.5041068,206.0077717,129.9001849,28.61183093,-16.69380341,-17.88583711,-1.970831855,2.340152189,-15.40013826,-13.10139743,-10.26831837,-1.794131164,-15.62038077,14.46601842,8.760063511,6.660301893,7.965422275,5.142638136,3.488201221,3.325662523,3.372540994,3.328420103,1.758419424,2.275886343,2.727039355,2.19674384,57.34409135
NFP,22.45,22.95,0.5,162.8209759,33.49448775,191.6648334,98.4666016,-224.6740909,209.5830209,-88.3468818,3.285981224,0,0,-0.004326366,0.007013653,0.508900227,0.175219302,794.3204337,245.6964726,88.72818638,13.99529277,-26.10886952,-19.70693841,-1.271857498,-4.269990107,-24.1091278,-7.895699363,-5.527378369,8.846926741,8.79951088,12.5375092,9.540426358,4.700369404,4.111042174,3.399749613,2.139423027,1.576025057,1.934175951,2.398486977,1.524491734,1.746677157,1.589144895,1.484906577,91.3110431
NFP,24.15,24.33,0.18,154.6259663,11.55392469,168.2722586,156.26496,24.83289825,17.79689689,127.7855182,3.115471207,0.22,1.12,-0.120375733,0.000424782,0.195566893,0.063161307,784.2727842,278.5337406,103.7263183,-41.76228172,-72.25408817,-34.22115882,-2.006302608,10.59261252,-11.73053882,-5.684451914,-3.538167693,7.013643914,7.983258096,10.19778603,5.743272227,4.073553529,5.10051404,4.857935141,2.587641033,5.02140445,5.209163587,3.471326053,3.132076577,3.246702738,3.100381289,1.600893066,44.72868876
FP,25.45,25.95,0.5,170.3882046,10.67001806,183.7409175,164.2730432,23.44408012,14.98519377,47.01097034,1.605801492,1.12,0,0.050462361,0.002537821,0.508900227,0.183071484,759.962649,259.7473374,128.4632733,67.47692324,47.44716885,9.683392946,-27.25212142,-41.95383311,-46.7909648,-8.220746183,16.36970718,18.58878813,-2.420726179,10.31131741,3.072318082,3.852875026,4.014266526,4.106697457,3.202259733,2.451732608,1.532049508,2.120847709,1.25662245,1.815265198,1.201684904,1.455868823,50.20115728
NFP,25.65,26.15,0.5,171.7626782,11.64003372,186.7721333,159.7486864,-5.810618768,60.43902205,-11.7350259,2.098893512,0,0,-0.021280879,0.003119192,0.508900227,0.171875494,707.0178336,226.2408972,134.6810058,95.4056539,70.82244313,20.96488585,-24.04323254,-35.62022592,-35.8347655,-5.053646369,13.74614464,12.16222116,-11.94639448,8.92060259,2.588142332,3.552194376,2.665710725,1.939784617,2.951290277,2.496424211,1.57155144,1.562552692,1.498436997,1.895089036,1.379844695,1.33501064,53.02579427
NFP,25.75,26.25,0.5,171.1790191,11.97267149,186.7721333,159.7486864,-25.71718848,51.00057231,-8.24577663,1.641630197,0,0,-0.138554808,0.002655831,0.508900227,0.172176215,728.2045036,222.1323977,124.0324219,106.0933347,76.22996941,10.8068822,-29.19995776,-30.1484944,-29.85638012,-5.412600509,13.46035379,13.20224812,-12.41804824,7.851615212,2.70316398,2.953221812,3.149402581,1.965415261,3.050737971,2.475230743,1.637034134,1.535201704,1.461927472,1.721619206,1.321149979,1.287024465,57.21486713
NFP,25.85,26.35,0.5,170.8064224,11.89211866,186.7721333,159.7486864,-29.86941375,46.27172477,-31.15863569,1.212539048,0,0,-0.235185724,0.001813699,0.508900227,0.171289106,725.1651962,214.2131652,124.3780607,120.2143952,78.83904075,-1.381651714,-34.46695999,-25.49201338,-23.60511139,-5.470669862,8.758812003,11.58518004,-10.78400309,7.453394147,2.445827579,2.884260217,2.382472155,1.759623493,2.262222599,2.089432357,1.450089381,1.42591601,1.412489555,1.507154962,1.217520193,1.184121685,33.08749783
NFP,25.95,26.45,0.5,167.7412896,7.809909979,177.526741,159.7486864,26.71509183,16.1901551,4.942691517,1.028327979,0,0,0.123370164,0.001043954,0.508900227,0.167216685,698.7605661,210.0834757,137.2553268,125.4105602,79.28895719,2.285680952,-29.85219449,-25.85086317,-25.89748225,-5.176197497,8.666619225,7.317434214,-12.65770064,3.989422286,1.686743439,2.289926437,2.463992356,1.759415425,1.91685113,1.606536736,1.368169692,1.408519871,1.320318684,1.48201531,1.483637376,1.222260773,33.45924163
NFP,26.69,27,0.31,157.9627298,11.44983925,170.7540261,136.7061169,-78.65723272,54.57962132,-39.78373895,3.208722275,0.16,0.11,-0.303186255,0.000552048,0.32223356,0.107266144,794.0011635,274.2252805,102.8130945,5.493096861,-11.66300423,-14.25515446,-14.07471773,-9.889748278,-24.35177695,-19.23630016,-7.196137796,15.14777502,13.05314203,9.754657621,6.975045549,5.088229468,3.683110176,5.196960116,2.765934328,3.176465537,5.66704939,3.68001983,1.616753404,2.084361662,1.961983987,1.824167939,56.17633939
NFP,27.11,27.49,0.38,161.7898114,10.79917846,178.906418,155.2614469,-78.38109025,20.10488528,-59.43933248,1.4537983,0.11,0.18,-0.207619973,0.000813838,0.391122449,0.129796187,783.4271458,282.5926168,122.6139576,-14.46014256,-59.34925144,-39.16552628,-12.68732758,-8.549627408,-28.22080107,-16.76045974,-0.268989604,15.67868583,1.527414907,9.788751711,4.780557216,4.692079103,5.263472715,3.789279755,2.180277683,2.406466788,2.643145819,3.181876181,2.319364133,1.755649961,1.353142706,1.830620594,79.82127836
FP,27.67,27.96,0.29,156.3439575,6.386739386,163.0343622,156.569447,-17.14745818,2.406727079,-19.59860679,0.759706873,0.18,0.35,-0.233914342,0.000173231,0.30223356,0.106298025,793.1067705,296.4670365,131.07063,-5.607905317,-40.38498478,-34.56636962,-29.3098738,-24.5018939,-48.92793082,-46.21829905,-20.57038267,8.216013696,6.716605948,5.838967606,3.482434405,2.169298104,1.352620954,1.959107653,2.340805003,1.431806134,1.6527872,1.01435861,1.465140478,1.30074979,1.608120256,1.486654703,25.59813791
NFP,28.94,29.16,0.22,156.5147898,10.29206409,165.5231516,157.5416172,-39.77763069,11.09104826,-77.15860552,2.819473845,0.14,0.2,-0.171776195,0.000462661,0.233344671,0.073924825,717.7600919,210.2290501,126.9703406,68.78932544,28.15209145,25.54762808,-30.47143962,-64.26133755,-66.84915289,-24.86083216,9.441209968,-0.330883386,-21.86818951,16.40151065,6.493768087,4.5081928,5.34240015,2.547530897,2.440027379,2.491728534,3.346596,2.805140595,2.201287579,1.998751325,2.234479854,1.733128804,42.84530278
NFP,29.36,29.86,0.5,181.3846176,12.7658871,198.2848639,166.342858,-63.51945231,32.17946502,-43.01284142,1.73574322,0.2,0,-0.178115822,0.001395265,0.508900227,0.159799775,739.4004579,180.9921711,93.23103605,100.8883752,21.40527276,-18.76817751,-27.8814079,-33.44924873,-29.28338494,3.40297682,6.903962634,-12.43432221,-15.87901659,8.407906756,8.586144612,5.129708244,4.670548786,6.674667878,3.786252955,4.421075344,3.355981913,2.448465428,2.056863211,1.548452303,1.556640857,1.556500874,39.37166224
NFP,29.46,29.96,0.5,174.1853857,16.19060539,198.2848639,154.7431306,-95.17754876,8.204916687,-113.4939311,1.930696966,0,0,-0.1375644,0.001487983,0.508900227,0.156020132,722.6179905,187.925761,106.2502054,81.9510722,-12.17411323,-35.24747605,-19.57225897,-14.913407,-16.05421033,8.893571118,6.804604086,-9.860645693,-11.81889159,8.009347057,9.162333201,5.700612243,6.39556762,7.201853246,4.278049388,4.007622151,3.328665038,2.875175241,2.011307575,1.554250705,1.675430922,1.48704532,49.36806828
NFP,31.88,32,0.12,156.9438117,15.89658935,175.9709868,162.5321585,-205.1138972,10.50930085,-257.6636588,3.521341968,0.42,0.15,-0.226593846,5.76E-05,0.136950113,0.043513596,770.9947569,208.2097972,84.37664374,93.36144981,76.37572447,19.98746136,-15.22068945,-26.10942745,-46.42865628,-22.5209479,-5.069496816,5.804662539,-21.0647106,15.99192397,9.368890131,8.790387423,7.689538155,2.990514484,4.156439794,5.802528661,4.335230434,1.968785068,2.213952549,2.347572616,3.564535313,3.74189179,80.17812711
NFP,32.92,33.42,0.5,181.9327796,15.37759893,205.0353372,167.3849666,-58.03440943,79.65296072,-31.42976263,1.926008364,0.12,0,-0.806468625,0.024439892,0.704278034,0.291184774,911.7443283,329.1042612,88.77984335,-7.54348748,5.031926227,10.09310963,-2.394549368,-34.44219794,-70.56333308,-43.37512609,-2.400392207,19.43744147,9.498360984,9.027402909,5.292013579,3.809596154,2.942505979,2.574556425,3.001950013,2.098032398,1.838986329,3.132287078,2.842572986,2.326662022,1.444171731,1.351083917,43.94736429
NFP,33.02,33.52,0.5,177.5060973,17.32190266,205.0353372,163.49486,-87.37697008,45.07307716,-72.37504313,1.73596917,0,0,-0.959120623,0.021859073,0.697144673,0.2636804,902.7929761,322.7120554,87.41413981,-5.787856758,-6.902740573,-8.089344813,-8.647008515,-27.41105466,-55.45776353,-25.92056377,5.521236396,21.5895506,12.2027763,9.297144896,5.277849258,3.731895608,2.926323683,3.660018413,3.659985216,2.162131022,2.086197848,3.890278608,3.197432464,1.883866534,1.273473172,1.247752933,51.72634429
NFP,33.12,33.62,0.5,170.567934,12.27337119,174.1779835,163.49486,-6.640720099,9.031122399,-17.18918314,1.075951694,0,0,-0.862504164,0.01725749,0.750476496,0.227228354,867.0095156,307.3540229,98.38274618,1.131263496,-21.53320473,-27.50541098,-15.06357389,-15.41908504,-32.33045413,-8.171021432,7.323395361,15.79589977,10.23395791,11.65993562,5.398429112,4.978330553,3.274756356,3.95070542,3.007780458,1.984471359,2.170998723,3.937805951,2.793331461,1.759801366,1.562500487,1.415209536,76.3030766
NFP,33.22,33.72,0.5,165.3686856,4.26726457,171.2562782,163.49486,-3.117360893,5.083613394,-6.597929894,1.046072021,0,0,-0.384589839,0.0075675,0.508900227,0.182625124,810.9224974,252.9215743,100.8599346,26.20548833,-36.32442364,-17.80729352,-23.44212708,-6.383554703,-15.61296977,-1.25967458,3.44699106,12.99506102,6.808754894,12.65612253,10.53336726,4.961022768,7.885868157,4.012909092,5.142722551,1.481771829,2.281767211,2.642959986,2.250260246,1.907370668,1.834952988,1.850593567,81.29113283
FP,35.44,35.94,0.5,169.9729308,6.582314354,181.4034002,167.9274182,-21.13593839,10.12551127,-21.27344945,0.793343955,0.88,0,-0.379561275,0.00103552,0.508900227,0.18838784,814.3751761,304.3522714,125.3348637,15.26770328,6.829131185,2.575715501,-16.98631483,-42.32907796,-53.13161589,-6.260627096,26.03144935,27.74091367,6.341387532,8.008533201,3.887262745,3.437486543,2.621457304,1.919649124,2.187413435,2.240520924,1.206648141,1.117829323,1.589352483,1.664268269,1.25173938,1.801165707,37.82482762
FP,35.54,36.04,0.5,168.8218745,6.592109302,181.2896907,167.9274182,-17.68676419,8.597860328,-32.94149648,0.609557845,0,0,-0.432458659,0.000592053,0.508900227,0.175548316,763.7161083,283.5703187,135.7855516,26.36434013,12.18651129,10.4829279,-9.993096607,-40.51046039,-55.22090613,-10.61080105,20.98495952,26.56366173,8.67493939,7.3685505,4.468568312,2.15024119,2.573720653,2.307290422,2.521791,2.110756732,1.043061691,1.218122352,1.499227432,1.449329042,1.25873114,1.743726144,30.31550346
FP,35.64,36.14,0.5,165.9986067,4.442853057,169.8698024,167.5357866,-1.749358754,0.370761942,-5.271532401,0.321032589,0,0,-0.244045929,0.000408339,0.508900227,0.157494288,728.1513004,261.5300108,129.4201569,27.41369382,19.37514105,21.71760072,-2.772264216,-39.28864975,-58.227586,-14.86662385,18.14957733,28.5385336,12.6138964,7.736834745,4.266179299,1.402563044,2.620824894,2.184862405,1.934687264,1.827198996,0.955895493,1.087158818,1.253265588,1.335757397,1.108208036,1.288987599,19.87462484
